GRELHA_ECC840_2025_1_MODELO_02
NN
235
NB
430
NOS
322	32	53	10985.0	5492.5	2380.0	991.7
323	53	74	10985.0	5492.5	2380.0	991.7
324	74	95	10985.0	5492.5	2380.0	991.7
325	95	116	10985.0	5492.5	2380.0	991.7
326	116	137	10985.0	5492.5	2380.0	991.7
327	137	158	10985.0	5492.5	2380.0	991.7
328	158	179	10985.0	5492.5	2380.0	991.7
329	179	200	10985.0	5492.5	2380.0	991.7
330	200	221	10985.0	5492.5	2380.0	991.7
331	12	33	10985.0	5492.5	2380.0	991.7
332	33	54	10985.0	5492.5	2380.0	991.7
333	54	75	10985.0	5492.5	2380.0	991.7
334	75	96	10985.0	5492.5	2380.0	991.7
335	96	117	10985.0	5492.5	2380.0	991.7
336	117	138	10985.0	5492.5	2380.0	991.7
337	138	159	10985.0	5492.5	2380.0	991.7
338	159	180	10985.0	5492.5	2380.0	991.7
339	180	201	10985.0	5492.5	2380.0	991.7
340	201	222	10985.0	5492.5	2380.0	991.7
341	13	34	10985.0	5492.5	2380.0	991.7
342	34	55	10985.0	5492.5	2380.0	991.7
343	55	76	10985.0	5492.5	2380.0	991.7
344	76	97	10985.0	5492.5	2380.0	991.7
345	97	118	10985.0	5492.5	2380.0	991.7
346	118	139	10985.0	5492.5	2380.0	991.7
347	139	160	10985.0	5492.5	2380.0	991.7
348	160	181	10985.0	5492.5	2380.0	991.7
349	181	202	10985.0	5492.5	2380.0	991.7
350	202	223	10985.0	5492.5	2380.0	991.7
351	14	35	10985.0	5492.5	2380.0	991.7
352	35	56	10985.0	5492.5	2380.0	991.7
353	56	77	10985.0	5492.5	2380.0	991.7
354	77	98	10985.0	5492.5	2380.0	991.7
355	98	119	10985.0	5492.5	2380.0	991.7
356	119	140	10985.0	5492.5	2380.0	991.7
357	140	161	10985.0	5492.5	2380.0	991.7
358	161	182	10985.0	5492.5	2380.0	991.7
359	182	203	10985.0	5492.5	2380.0	991.7
360	203	224	10985.0	5492.5	2380.0	991.7
361	15	36	10985.0	5492.5	2380.0	991.7
362	36	57	10985.0	5492.5	2380.0	991.7
363	57	78	10985.0	5492.5	2380.0	991.7
364	78	99	10985.0	5492.5	2380.0	991.7
365	99	120	10985.0	5492.5	2380.0	991.7
366	120	141	10985.0	5492.5	2380.0	991.7
367	141	162	10985.0	5492.5	2380.0	991.7
368	162	183	10985.0	5492.5	2380.0	991.7
369	183	204	10985.0	5492.5	2380.0	991.7
370	204	225	10985.0	5492.5	2380.0	991.7
371	16	37	10985.0	5492.5	2380.0	991.7
372	37	58	10985.0	5492.5	2380.0	991.7
373	58	79	10985.0	5492.5	2380.0	991.7
374	79	100	10985.0	5492.5	2380.0	991.7
375	100	121	10985.0	5492.5	2380.0	991.7
376	121	142	10985.0	5492.5	2380.0	991.7
377	142	163	10985.0	5492.5	2380.0	991.7
378	163	184	10985.0	5492.5	2380.0	991.7
379	184	205	10985.0	5492.5	2380.0	991.7
380	205	226	10985.0	5492.5	2380.0	991.7
